N_obs,SNR,L,rep,oracle_l2_to_rkhs_mean_cos2
50,2.0,2,119,0.6865853768869193
50,2.0,3,119,0.7216584839537683
50,2.0,1,120,0.8373199645079669
50,2.0,2,120,0.8435835694810019
50,2.0,3,120,0.9319119545496332
50,2.0,1,121,0.13970073001323904
50,2.0,2,121,0.47279965763207954
50,2.0,3,121,0.9785817662385661
50,2.0,1,122,0.7662654302924091
50,2.0,2,122,0.760818018591755
50,2.0,3,122,0.6780078802357746
50,2.0,1,123,0.7645208045220724
50,2.0,2,123,0.8844973846024735
50,2.0,3,123,0.9613942114870496
50,2.0,1,124,0.3379287722544575
50,2.0,2,124,0.5199892766201084
50,2.0,3,124,0.9669592439872096
50,2.0,1,125,0.004954962249923876
50,2.0,2,125,0.9123490580607776
50,2.0,3,125,0.8998038911119646
50,2.0,1,126,0.86372874078649
50,2.0,2,126,0.9410282887592651
50,2.0,3,126,0.9304857874802557
50,2.0,1,127,0.2342234804765271
50,2.0,2,127,0.8775173857713106
50,2.0,3,127,0.9727598376196473
50,2.0,1,128,0.07384282756921849
50,2.0,2,128,0.912263678640295
50,2.0,3,128,0.8676139005578207
50,2.0,1,129,0.8934227624572428
50,2.0,2,129,0.9710435244665078
50,2.0,3,129,0.677061056824289
50,2.0,1,130,0.49350455972686313
50,2.0,2,130,0.7316749886817122
50,2.0,3,130,0.9719478511189927
50,2.0,1,131,0.034703516461708085
50,2.0,2,131,0.5575661713657293
50,2.0,3,131,0.7763395688831803
50,2.0,1,132,0.7711176637591786
50,2.0,2,132,0.8343405232165062
50,2.0,3,132,0.8689095222346955
50,2.0,1,133,0.9386592147206037
50,2.0,2,133,0.9592168998560495
50,2.0,3,133,0.9862930927435203
50,2.0,1,134,0.7322921754752364
50,2.0,2,134,0.9788371517178405
50,2.0,3,134,0.699975993900074
50,2.0,1,135,0.7670524860970915
50,2.0,2,135,0.5163278648123364
50,2.0,3,135,0.7995707146237622
50,2.0,1,136,0.9049084652453564
50,2.0,2,136,0.9334485939154009
50,2.0,3,136,0.9771221378474194
50,2.0,1,137,0.846019403260257
50,2.0,2,137,0.9504093923797079
50,2.0,3,137,0.9846422711113392
50,2.0,1,138,0.8666768657552878
50,2.0,2,138,0.5452870859225267
50,2.0,3,138,0.9668143356930764
50,2.0,1,139,0.02412305209412464
50,2.0,2,139,0.9405886333383421
50,2.0,3,139,0.9375705619411105
50,2.0,1,140,0.6760391602396961
50,2.0,2,140,0.6187574943209835
50,2.0,3,140,0.9345056045228558
50,2.0,1,141,0.8703190724284653
50,2.0,2,141,0.9782376514584421
50,2.0,3,141,0.8231612097767091
50,2.0,1,142,0.9287297968050283
50,2.0,2,142,0.8086598870677288
50,2.0,3,142,0.8877236751361979
50,2.0,1,143,0.9596537869691985
50,2.0,2,143,0.7489055988181096
50,2.0,3,143,0.6847621332223879
50,2.0,1,144,0.0832415242344402
50,2.0,2,144,0.8813098735259938
50,2.0,3,144,0.8656878595911653
50,2.0,1,145,0.9437483072947989
50,2.0,2,145,0.935252665196628
50,2.0,3,145,0.8427145552356848
50,2.0,1,146,0.9026583980674084
50,2.0,2,146,0.9702087037936025
50,2.0,3,146,0.8319995933160249
50,2.0,1,147,0.8689777892212812
50,2.0,2,147,0.9296915823457814
50,2.0,3,147,0.8090367009446321
50,2.0,1,148,0.001360702715027645
50,2.0,2,148,0.9678954872920364
50,2.0,3,148,0.9114493833475241
50,2.0,1,149,0.8949538153123574
50,2.0,2,149,0.6232144495698743
50,2.0,3,149,0.6798976361291427
50,2.0,1,150,0.7839590377186997
50,2.0,2,150,0.7919828924099401
50,2.0,3,150,0.769318368994818
50,2.0,1,151,0.651446974755418
50,2.0,2,151,0.5611719804890498
50,2.0,3,151,0.9562475623602023
50,2.0,1,152,0.923532519629067
50,2.0,2,152,0.8491766188400749
50,2.0,3,152,0.8206229330968066
50,2.0,1,153,0.9568448445254488
50,2.0,2,153,0.885377262599846
50,2.0,3,153,0.9138862729122815
50,2.0,1,154,0.5789314740395421
50,2.0,2,154,0.6035007757804663
50,2.0,3,154,0.9212718272532953
50,2.0,1,155,0.8267835581937736
50,2.0,2,155,0.7300764317332283
50,2.0,3,155,0.9702913388686197
50,2.0,1,156,0.8700286356681924
50,2.0,2,156,0.9508981309964288
50,2.0,3,156,0.992356984916456
50,2.0,1,157,0.7917143429467163
50,2.0,2,157,0.6813230819854208
50,2.0,3,157,0.9208202710201815
50,2.0,1,158,0.9073141710462326
50,2.0,2,158,0.9443389004815126
50,2.0,3,158,0.8379785499258009
50,2.0,1,159,0.39499931361290735
50,2.0,2,159,0.5502348556892466
50,2.0,3,159,0.909012080540036
50,2.0,1,160,0.5610044784280582
50,2.0,2,160,0.7989158878544413
50,2.0,3,160,0.9950415748489548
50,2.0,1,161,0.9633401426136007
50,2.0,2,161,0.9527114889496806
50,2.0,3,161,0.9559030676467727
50,2.0,1,162,0.7823984999964075
50,2.0,2,162,0.9386050412161628
50,2.0,3,162,0.7126029615268985
50,2.0,1,163,0.18823378860609766
50,2.0,2,163,0.9006280932953294
50,2.0,3,163,0.9434877341484418
50,2.0,1,164,0.8195362765534312
50,2.0,2,164,0.9353914296441348
50,2.0,3,164,0.9636626269430622
50,2.0,1,165,6.485329163838621e-05
50,2.0,2,165,0.919171237471954
50,2.0,3,165,0.9922572449367936
50,2.0,1,166,0.9461609804680674
50,2.0,2,166,0.8818115372306237
50,2.0,3,166,0.6823021762732234
50,2.0,1,167,0.026952469246788013
50,2.0,2,167,0.5005734964566526
50,2.0,3,167,0.9782907896721706
50,2.0,1,168,0.8919468911869335
50,2.0,2,168,0.6832452956211369
50,2.0,3,168,0.8173633456110604
50,2.0,1,169,0.8055481603367188
50,2.0,2,169,0.642842232385264
50,2.0,3,169,0.8819939805188786
50,2.0,1,170,0.12492730294129921
50,2.0,2,170,0.9086205864274278
50,2.0,3,170,0.6993661278595195
50,2.0,1,171,0.9373577715901777
50,2.0,2,171,0.8343266891612025
50,2.0,3,171,0.8948830476850006
50,2.0,1,172,0.8552178084752816
50,2.0,2,172,0.6600588068076911
50,2.0,3,172,0.9700119761707503
50,2.0,1,173,0.8614242105283719
50,2.0,2,173,0.8415558754409256
50,2.0,3,173,0.9470199128920861
50,2.0,1,174,0.48955074565040013
50,2.0,2,174,0.9318257688644715
50,2.0,3,174,0.6667938870792641
50,2.0,1,175,0.731069279420774
50,2.0,2,175,0.61431256761316
50,2.0,3,175,0.911439435776578
50,2.0,1,176,0.906364176252391
50,2.0,2,176,0.8609535093869258
50,2.0,3,176,0.9442399335561414
50,2.0,1,177,0.8931419979854445
50,2.0,2,177,0.8873221419335062
50,2.0,3,177,0.7633426604308292
50,2.0,1,178,0.8053301577686277
50,2.0,2,178,0.8347472686111144
50,2.0,3,178,0.9481821523999961
50,2.0,1,179,0.2250149094164701
50,2.0,2,179,0.6669433150157249
50,2.0,3,179,0.9617116494198331
50,2.0,1,180,0.4598050982513131
50,2.0,2,180,0.9492588614751727
50,2.0,3,180,0.6668675533411818
50,2.0,1,181,0.8347188222396307
50,2.0,2,181,0.9603360830105432
50,2.0,3,181,0.79353518390817
50,2.0,1,182,0.5832916609347242
50,2.0,2,182,0.9242541923939684
50,2.0,3,182,0.7593357461294253
50,2.0,1,183,0.7033936685742254
50,2.0,2,183,0.8073139203917429
50,2.0,3,183,0.9535511241406183
50,2.0,1,184,0.688545718462252
50,2.0,2,184,0.96423519174921
50,2.0,3,184,0.7274247236623225
50,2.0,1,185,0.9417565955004118
50,2.0,2,185,0.8122327984547926
50,2.0,3,185,0.885577113845585
50,2.0,1,186,0.906174712944424
50,2.0,2,186,0.7910580212119591
50,2.0,3,186,0.683619351202303
50,2.0,1,187,0.9452979123300695
50,2.0,2,187,0.8192395956399001
50,2.0,3,187,0.7268511039303668
50,2.0,1,188,0.8723715716066355
50,2.0,2,188,0.5394257142423116
50,2.0,3,188,0.9427693000414074
50,2.0,1,189,0.618623278932047
50,2.0,2,189,0.6518866547370487
50,2.0,3,189,0.8920086751305161
50,2.0,1,190,0.8164391724293987
50,2.0,2,190,0.5435458947005551
50,2.0,3,190,0.9009830736178951
50,2.0,1,191,0.8987558451224965
50,2.0,2,191,0.6638306831425604
50,2.0,3,191,0.9898363802601149
50,2.0,1,192,0.8020544006360265
50,2.0,2,192,0.8893982391450423
50,2.0,3,192,0.8563519935168423
50,2.0,1,193,0.9291554649769729
50,2.0,2,193,0.7434751565608642
50,2.0,3,193,0.9134418308355737
50,2.0,1,194,0.4179291667345802
50,2.0,2,194,0.8153061763354676
50,2.0,3,194,0.9915436285738753
50,2.0,1,195,0.8654745710647805
50,2.0,2,195,0.8530304290739736
50,2.0,3,195,0.7196234696487034
50,2.0,1,196,0.8869920093527963
50,2.0,2,196,0.9649091803067484
50,2.0,3,196,0.948385617512909
50,2.0,1,197,0.5326110633447825
50,2.0,2,197,0.9709369976553475
50,2.0,3,197,0.7382050348618024
50,2.0,1,198,0.7607313429201168
50,2.0,2,198,0.5763490282091387
50,2.0,3,198,0.9877449154760666
50,2.0,1,199,0.18432396964096692
50,2.0,2,199,0.8902001216033515
50,2.0,3,199,0.9602161917132319
